row_id,hotel,arrival_date_year,arrival_date_month,actual_is_canceled,predicted_cancel_prob
60321,City Hotel,2016,November,1,1.0
34509,Resort Hotel,2017,March,0,0.44
73036,City Hotel,2017,August,1,0.53
61320,City Hotel,2016,December,1,1.0
85424,City Hotel,2016,March,0,0.29
39344,Resort Hotel,2017,August,0,0.13
56994,City Hotel,2016,September,1,1.0
42023,City Hotel,2015,August,0,0.387
89314,City Hotel,2016,May,0,0.09766666666666665
30162,Resort Hotel,2016,November,0,0.57
43825,City Hotel,2015,September,0,0.0
113553,City Hotel,2017,June,0,0.15
28097,Resort Hotel,2016,September,0,0.15
86156,City Hotel,2016,March,0,0.37
79910,City Hotel,2015,November,0,0.0
31094,Resort Hotel,2016,December,0,0.5175
71053,City Hotel,2017,June,1,1.0
100092,City Hotel,2016,October,0,0.15
54033,City Hotel,2016,July,1,0.85
50448,City Hotel,2016,May,1,0.71
30272,Resort Hotel,2016,November,0,0.1318181818181818
26387,Resort Hotel,2016,July,0,0.02
31760,Resort Hotel,2017,January,0,0.2
29618,Resort Hotel,2016,October,0,0.32
32470,Resort Hotel,2017,January,0,0.05
56699,City Hotel,2016,September,1,0.11
99727,City Hotel,2016,October,0,0.0
6967,Resort Hotel,2016,July,1,0.8
6617,Resort Hotel,2016,June,0,0.0
78161,City Hotel,2015,October,0,0.0
19549,Resort Hotel,2015,December,0,0.0275
101318,City Hotel,2016,November,0,0.36
44614,City Hotel,2015,October,0,0.16037198067632852
97571,City Hotel,2016,September,0,0.13
106253,City Hotel,2017,February,0,0.09
21711,Resort Hotel,2017,March,0,0.01
38823,Resort Hotel,2017,July,0,0.1
73871,City Hotel,2015,August,1,1.0
67100,City Hotel,2017,April,1,0.20977777777777779
105157,City Hotel,2017,January,0,0.26
86781,City Hotel,2016,April,0,0.01
101270,City Hotel,2016,November,0,0.06
119138,City Hotel,2017,August,0,0.06
110124,City Hotel,2017,April,0,0.0
9575,Resort Hotel,2016,December,1,0.5
96405,City Hotel,2016,August,0,0.44
63779,City Hotel,2017,February,1,0.07
50557,City Hotel,2016,May,1,0.6483333333333333
33037,Resort Hotel,2017,February,0,0.02
589,Resort Hotel,2015,July,1,0.2
62473,City Hotel,2017,January,1,1.0
115243,City Hotel,2017,July,0,0.4
41067,City Hotel,2015,August,0,0.04
190,Resort Hotel,2015,July,0,0.01
13786,Resort Hotel,2017,August,1,0.49
76087,City Hotel,2015,October,1,1.0
45566,City Hotel,2015,November,1,1.0
76378,City Hotel,2015,July,0,0.0
111533,City Hotel,2017,May,0,0.5275
65078,City Hotel,2017,March,1,0.89
61353,City Hotel,2016,December,1,0.92
98400,City Hotel,2016,September,0,0.29
82645,City Hotel,2015,December,0,0.03
91853,City Hotel,2016,June,0,0.07524289726030536
113491,City Hotel,2017,June,0,0.0
40203,City Hotel,2015,July,1,0.665
16445,Resort Hotel,2015,August,0,0.0
109885,City Hotel,2017,April,0,0.09
6987,Resort Hotel,2016,July,1,0.61
90607,City Hotel,2016,June,0,0.4
112822,City Hotel,2017,May,0,0.17
26187,Resort Hotel,2016,July,0,0.23
45561,City Hotel,2015,November,0,0.0
2002,Resort Hotel,2015,September,0,0.02
1003,Resort Hotel,2015,August,1,0.79
49754,City Hotel,2016,April,1,0.7
119062,City Hotel,2017,August,0,0.57
95785,City Hotel,2016,August,0,0.25
95616,City Hotel,2016,August,0,0.06
36512,Resort Hotel,2017,May,0,0.1
105283,City Hotel,2017,February,0,0.14
45474,City Hotel,2015,October,1,1.0
37436,Resort Hotel,2017,June,0,0.6816666666666665
69855,City Hotel,2017,June,1,1.0
38239,Resort Hotel,2017,June,0,0.02
24009,Resort Hotel,2016,May,0,0.06
95750,City Hotel,2016,August,0,0.2175952380952381
83351,City Hotel,2016,January,0,0.01
35234,Resort Hotel,2017,April,0,0.026666666666666665
76214,City Hotel,2015,July,1,1.0
115283,City Hotel,2017,June,0,0.49
28284,Resort Hotel,2016,September,0,0.0
60608,City Hotel,2016,November,1,0.7
25839,Resort Hotel,2016,July,0,0.01
19677,Resort Hotel,2015,December,0,0.09038492063492062
28024,Resort Hotel,2016,September,0,0.0
35105,Resort Hotel,2017,April,0,0.36
10387,Resort Hotel,2017,March,0,0.03
45758,City Hotel,2015,November,1,1.0
118845,City Hotel,2017,August,0,0.12
65735,City Hotel,2017,April,1,0.67
30541,Resort Hotel,2016,November,0,0.18
66311,City Hotel,2017,April,1,0.76
41089,City Hotel,2015,August,0,0.0
34519,Resort Hotel,2017,March,0,0.0
111819,City Hotel,2017,May,0,0.41
83969,City Hotel,2016,February,0,0.14
18224,Resort Hotel,2015,November,0,0.02
57463,City Hotel,2016,September,0,0.0
86166,City Hotel,2016,March,0,0.0
67076,City Hotel,2017,April,1,0.986
1165,Resort Hotel,2015,August,1,0.52
35209,Resort Hotel,2017,April,0,0.05
75203,City Hotel,2015,August,1,1.0
89710,City Hotel,2016,May,0,0.0
66997,City Hotel,2017,April,1,1.0
20852,Resort Hotel,2016,February,0,0.22
82597,City Hotel,2015,December,0,0.0
3128,Resort Hotel,2015,November,0,0.0
51430,City Hotel,2016,May,1,0.824737012987013
69592,City Hotel,2017,June,1,1.0
707,Resort Hotel,2015,July,1,0.36
16821,Resort Hotel,2015,October,1,0.9
75015,City Hotel,2015,July,1,1.0
73061,City Hotel,2017,August,1,0.67
74200,City Hotel,2015,October,1,1.0
22111,Resort Hotel,2016,March,0,0.0
15489,Resort Hotel,2015,July,0,0.01
22870,Resort Hotel,2016,April,0,0.64
111536,City Hotel,2017,May,0,0.0
29699,Resort Hotel,2016,October,0,0.37
40065,City Hotel,2015,July,1,0.9133333333333333
38531,Resort Hotel,2017,July,0,0.4
39903,Resort Hotel,2017,August,0,0.75
97532,City Hotel,2016,September,0,0.3766666666666667
117663,City Hotel,2017,August,0,0.29
1710,Resort Hotel,2015,September,0,0.01
93013,City Hotel,2016,July,0,0.04
26058,Resort Hotel,2016,July,0,0.05
22594,Resort Hotel,2016,March,0,0.01
54806,City Hotel,2016,July,1,1.0
40075,City Hotel,2015,July,0,0.822809523809524
52676,City Hotel,2016,June,1,1.0
115617,City Hotel,2017,July,0,0.06
93856,City Hotel,2016,July,0,0.7
31349,Resort Hotel,2016,December,0,0.02
74261,City Hotel,2015,July,1,1.0
50868,City Hotel,2016,May,1,1.0
59026,City Hotel,2016,October,1,0.68
9681,Resort Hotel,2016,December,1,0.795
57760,City Hotel,2016,September,1,0.92
83040,City Hotel,2016,January,0,0.18
12614,Resort Hotel,2017,July,1,0.24
97805,City Hotel,2016,September,0,0.0
45821,City Hotel,2015,November,0,0.02942441629521091
59095,City Hotel,2016,October,1,1.0
90931,City Hotel,2016,June,0,0.07285714285714286
28314,Resort Hotel,2016,September,0,0.18
23047,Resort Hotel,2017,April,0,0.33
51037,City Hotel,2016,May,1,0.04
16273,Resort Hotel,2015,August,0,0.6
111208,City Hotel,2017,May,0,0.0
73424,City Hotel,2017,August,1,0.38
7793,Resort Hotel,2016,August,1,0.66
55518,City Hotel,2016,August,1,0.555
4760,Resort Hotel,2016,March,0,0.0
15790,Resort Hotel,2015,July,0,0.0
18944,Resort Hotel,2015,December,0,0.03
23037,Resort Hotel,2016,August,0,0.46285714285714286
81755,City Hotel,2016,February,1,1.0
83058,City Hotel,2016,January,0,0.0
7782,Resort Hotel,2016,August,1,0.81
33669,Resort Hotel,2017,February,0,0.51
20679,Resort Hotel,2016,February,0,0.37
35852,Resort Hotel,2017,May,0,0.54
22725,Resort Hotel,2016,March,0,0.03833333333333334
61676,City Hotel,2016,December,1,0.2348611111111111
66907,City Hotel,2017,April,1,1.0
21892,Resort Hotel,2016,March,0,0.0
85378,City Hotel,2016,March,0,0.65
90855,City Hotel,2016,June,0,0.05
30913,Resort Hotel,2016,December,0,0.09
111573,City Hotel,2017,May,0,0.42
49102,City Hotel,2016,April,1,1.0
23432,Resort Hotel,2016,April,0,0.06
67086,City Hotel,2017,April,1,0.99
235,Resort Hotel,2015,July,1,0.76
48195,City Hotel,2016,March,1,0.88
39319,Resort Hotel,2017,August,0,0.54
44333,City Hotel,2015,October,0,0.0
89264,City Hotel,2016,May,0,0.715
20348,Resort Hotel,2016,January,0,0.12
103852,City Hotel,2016,December,0,0.0
26739,Resort Hotel,2016,August,0,0.02
42640,City Hotel,2015,September,0,0.0
38044,Resort Hotel,2017,July,0,0.42
38156,Resort Hotel,2017,July,0,0.22
82023,City Hotel,2016,October,1,1.0
37051,Resort Hotel,2017,May,0,0.04
66603,City Hotel,2017,April,1,0.95
80393,City Hotel,2015,December,1,1.0
54222,City Hotel,2016,July,1,0.65
104058,City Hotel,2017,January,0,0.55
21612,Resort Hotel,2016,March,0,0.01
16393,Resort Hotel,2015,August,0,0.48
25013,Resort Hotel,2016,June,0,0.11
17607,Resort Hotel,2015,October,0,0.0
14148,Resort Hotel,2016,July,0,0.24
39445,Resort Hotel,2017,August,0,0.11
32529,Resort Hotel,2017,January,0,0.10760317460317459
12331,Resort Hotel,2017,June,1,0.69
61962,City Hotel,2016,December,1,0.96
51960,City Hotel,2016,May,0,0.06400566455409913
87385,City Hotel,2016,April,0,0.02
113138,City Hotel,2017,May,0,0.03
37321,Resort Hotel,2017,June,0,0.3116666666666667
36688,Resort Hotel,2017,May,0,0.0
24150,Resort Hotel,2016,May,0,0.29
83709,City Hotel,2016,February,0,0.01
54976,City Hotel,2016,August,1,0.87
44839,City Hotel,2015,October,0,0.3186363636363636
31540,Resort Hotel,2016,December,0,0.26
68087,City Hotel,2017,May,1,0.7
11332,Resort Hotel,2017,May,1,1.0
28459,Resort Hotel,2016,September,0,0.47
76507,City Hotel,2015,December,1,1.0
89901,City Hotel,2016,May,0,0.02
58670,City Hotel,2016,October,1,0.62
93560,City Hotel,2016,July,0,0.0
115688,City Hotel,2017,July,0,0.89
69996,City Hotel,2017,June,1,1.0
8375,Resort Hotel,2016,September,1,1.0
29323,Resort Hotel,2016,October,0,0.01
33546,Resort Hotel,2017,February,0,0.0
15757,Resort Hotel,2015,September,1,1.0
7648,Resort Hotel,2016,August,1,0.27
115738,City Hotel,2017,July,0,0.41
33696,Resort Hotel,2017,February,0,0.0
100029,City Hotel,2016,October,0,0.0
47091,City Hotel,2016,February,1,0.55
105088,City Hotel,2017,January,0,0.11
92660,City Hotel,2016,July,0,0.03
99453,City Hotel,2016,October,0,0.1
110451,City Hotel,2017,April,0,0.09
99263,City Hotel,2016,October,0,0.03
42017,City Hotel,2015,August,1,0.3
72359,City Hotel,2017,July,1,0.68
37576,Resort Hotel,2017,June,0,0.0
84007,City Hotel,2016,February,0,0.06
5110,Resort Hotel,2016,April,1,1.0
109037,City Hotel,2017,April,0,0.49
85867,City Hotel,2016,March,0,0.03
7789,Resort Hotel,2016,August,1,0.89
76642,City Hotel,2015,August,0,0.1
77105,City Hotel,2015,September,0,0.0
112938,City Hotel,2017,May,0,0.0
23566,Resort Hotel,2016,April,0,0.81
5619,Resort Hotel,2016,May,1,0.6204285714285716
18529,Resort Hotel,2015,November,0,0.0
10425,Resort Hotel,2017,March,1,1.0
80669,City Hotel,2015,November,0,0.0
27554,Resort Hotel,2016,August,0,0.16
115549,City Hotel,2017,July,0,0.02
57368,City Hotel,2016,September,1,0.31
78611,City Hotel,2015,October,0,0.12
6570,Resort Hotel,2016,June,1,0.13
91882,City Hotel,2016,June,0,0.0
56365,City Hotel,2016,September,1,0.44
7145,Resort Hotel,2016,July,1,0.6
68081,City Hotel,2017,May,1,0.7105844155844155
51828,City Hotel,2016,May,0,0.0
15036,Resort Hotel,2017,January,0,0.19
117343,City Hotel,2017,July,0,0.45
84450,City Hotel,2016,February,0,0.034166666666666665
87895,City Hotel,2016,April,0,0.08
117958,City Hotel,2017,August,0,0.15
95449,City Hotel,2016,August,0,0.07
58379,City Hotel,2016,October,1,1.0
90458,City Hotel,2016,June,0,0.0
57238,City Hotel,2016,September,1,1.0
38364,Resort Hotel,2017,July,0,0.25
5063,Resort Hotel,2016,April,0,0.0
40149,City Hotel,2015,July,0,0.0
53263,City Hotel,2016,June,1,1.0
76230,City Hotel,2015,August,1,1.0
30688,Resort Hotel,2016,November,0,0.28
64417,City Hotel,2017,March,1,1.0
59429,City Hotel,2016,October,1,0.95
90713,City Hotel,2016,June,0,0.0
118568,City Hotel,2017,August,0,0.03
28653,Resort Hotel,2016,October,0,0.0
60582,City Hotel,2016,November,1,0.9
88091,City Hotel,2016,April,0,0.3175
46562,City Hotel,2016,January,0,0.23
110589,City Hotel,2017,April,0,0.11
80818,City Hotel,2015,December,1,0.92
59787,City Hotel,2016,November,1,0.52
29326,Resort Hotel,2016,October,0,0.02
89341,City Hotel,2016,May,0,0.11
69742,City Hotel,2017,June,1,0.26
50300,City Hotel,2016,April,1,0.71
105392,City Hotel,2017,February,0,0.02
30589,Resort Hotel,2016,November,0,0.1
67615,City Hotel,2017,May,1,0.72
62267,City Hotel,2017,January,1,0.26
93520,City Hotel,2016,July,0,0.42
65112,City Hotel,2017,March,1,0.76
1301,Resort Hotel,2015,August,0,0.01
111022,City Hotel,2017,May,0,0.37
41910,City Hotel,2015,August,0,0.6871904761904759
100197,City Hotel,2016,October,0,0.0
15977,Resort Hotel,2015,August,0,0.02
8327,Resort Hotel,2016,September,0,0.0
49991,City Hotel,2016,April,1,1.0
27608,Resort Hotel,2016,August,0,0.01
10345,Resort Hotel,2017,February,1,1.0
63768,City Hotel,2017,February,1,0.41333333333333333
101331,City Hotel,2016,November,0,0.02
26246,Resort Hotel,2016,October,0,0.02
46673,City Hotel,2016,January,0,0.28
16936,Resort Hotel,2016,December,0,0.25
6933,Resort Hotel,2016,July,1,0.85
9448,Resort Hotel,2016,November,1,0.03
83054,City Hotel,2016,January,0,0.0
978,Resort Hotel,2015,August,1,0.22
119379,City Hotel,2017,August,0,0.34
63099,City Hotel,2017,January,1,0.41
84012,City Hotel,2016,February,0,0.02
96962,City Hotel,2016,September,0,0.7171666666666667
23898,Resort Hotel,2016,May,0,0.19
68291,City Hotel,2017,May,1,1.0
84532,City Hotel,2016,February,0,0.15
55081,City Hotel,2016,August,1,1.0
78281,City Hotel,2015,October,0,0.0
32870,Resort Hotel,2017,February,0,0.0
57520,City Hotel,2016,September,1,1.0
1118,Resort Hotel,2015,August,0,0.05
10915,Resort Hotel,2017,April,1,0.15
51358,City Hotel,2016,May,1,0.33195039682539673
53979,City Hotel,2016,July,1,0.47
59458,City Hotel,2016,October,1,1.0
20369,Resort Hotel,2016,January,0,0.0
51870,City Hotel,2016,May,0,0.06400566455409913
36551,Resort Hotel,2017,May,0,0.33
57977,City Hotel,2016,October,1,0.19
36491,Resort Hotel,2017,May,0,0.0
93890,City Hotel,2016,July,0,0.81
77632,City Hotel,2015,September,0,0.0
29868,Resort Hotel,2016,November,0,0.09
103823,City Hotel,2016,December,0,0.13
35708,Resort Hotel,2017,April,0,0.09
106850,City Hotel,2017,March,0,0.2
100812,City Hotel,2016,October,0,0.22
88233,City Hotel,2016,April,0,0.03
13012,Resort Hotel,2017,July,1,0.82
11664,Resort Hotel,2017,May,1,1.0
41624,City Hotel,2015,August,0,0.0
22329,Resort Hotel,2016,March,0,0.72
116768,City Hotel,2017,July,0,0.32
42593,City Hotel,2015,September,0,0.0
97331,City Hotel,2016,September,0,0.29
14674,Resort Hotel,2016,October,0,0.34666666666666673
53620,City Hotel,2016,June,1,0.62
66859,City Hotel,2017,April,1,1.0
20952,Resort Hotel,2016,February,0,0.01
50303,City Hotel,2016,April,1,1.0
75527,City Hotel,2015,October,1,1.0
73813,City Hotel,2015,July,1,1.0
31477,Resort Hotel,2017,March,0,0.0275
39125,Resort Hotel,2017,August,0,0.05
7044,Resort Hotel,2016,July,1,0.07
968,Resort Hotel,2015,August,1,0.71
77586,City Hotel,2016,February,0,0.14
1541,Resort Hotel,2015,September,0,0.33
4106,Resort Hotel,2016,February,0,0.11
13439,Resort Hotel,2017,August,1,0.36
48739,City Hotel,2016,March,1,0.59
59827,City Hotel,2016,November,1,0.115
34312,Resort Hotel,2017,March,0,0.26
64288,City Hotel,2017,March,1,0.86
72085,City Hotel,2017,July,1,0.62
74942,City Hotel,2015,July,1,0.98
112096,City Hotel,2017,May,0,0.6
9844,Resort Hotel,2017,January,1,0.19
51412,City Hotel,2016,May,1,1.0
84756,City Hotel,2017,July,0,0.09
44116,City Hotel,2015,September,1,0.3
20511,Resort Hotel,2016,January,0,0.1
65453,City Hotel,2017,April,1,0.97
45113,City Hotel,2015,October,0,0.01
108013,City Hotel,2017,March,0,0.52
27763,Resort Hotel,2016,September,0,0.21
66006,City Hotel,2017,April,1,0.58
2175,Resort Hotel,2015,October,1,0.81
10799,Resort Hotel,2017,April,1,0.03
52417,City Hotel,2016,June,1,0.67
15766,Resort Hotel,2015,September,1,1.0
9996,Resort Hotel,2017,February,1,0.62
77317,City Hotel,2015,September,0,0.1325
1503,Resort Hotel,2015,September,0,0.3804255319148936
23051,Resort Hotel,2016,April,0,0.2
54205,City Hotel,2016,July,1,0.91
12450,Resort Hotel,2017,June,1,0.93
64957,City Hotel,2017,March,1,1.0
70015,City Hotel,2017,June,1,1.0
76702,City Hotel,2016,September,0,0.255
69108,City Hotel,2017,May,1,1.0
67893,City Hotel,2017,May,1,1.0
83799,City Hotel,2016,February,0,0.03
70946,City Hotel,2017,June,1,1.0
44842,City Hotel,2015,October,0,0.03
11201,Resort Hotel,2017,April,1,0.03
38933,Resort Hotel,2017,August,0,0.1
38793,Resort Hotel,2017,July,0,0.27
31271,Resort Hotel,2016,December,0,0.18
116371,City Hotel,2017,July,0,0.23
48802,City Hotel,2016,March,1,0.18
8900,Resort Hotel,2016,October,1,0.37666666666666665
92527,City Hotel,2016,July,0,0.14
87373,City Hotel,2016,April,0,0.07
23708,Resort Hotel,2016,April,0,0.0
62682,City Hotel,2017,January,1,1.0
117528,City Hotel,2017,August,0,0.37
92486,City Hotel,2016,July,0,0.43
54129,City Hotel,2016,July,1,1.0
2323,Resort Hotel,2015,October,1,1.0
105156,City Hotel,2017,January,0,0.41
42680,City Hotel,2015,September,0,0.06789395937117458
76592,City Hotel,2015,September,1,1.0
59829,City Hotel,2016,November,1,0.48166666666666663
71123,City Hotel,2017,June,1,1.0
57980,City Hotel,2016,October,1,0.56
35285,Resort Hotel,2017,April,0,0.0
93621,City Hotel,2016,July,0,0.12
60376,City Hotel,2016,November,1,0.2668333333333333
40303,City Hotel,2015,July,1,0.2978801858467166
24705,Resort Hotel,2016,May,0,0.6733333333333333
119137,City Hotel,2017,August,0,0.11
99240,City Hotel,2016,October,0,0.16
61076,City Hotel,2016,December,1,1.0
24782,Resort Hotel,2016,June,0,0.174
117724,City Hotel,2017,August,0,0.49
31851,Resort Hotel,2017,January,0,0.11166666666666666
115785,City Hotel,2017,July,0,0.43
40784,City Hotel,2015,August,1,1.0
70561,City Hotel,2017,June,1,0.05
37415,Resort Hotel,2017,June,0,0.01
117568,City Hotel,2017,August,0,0.31
53794,City Hotel,2016,June,1,1.0
80372,City Hotel,2015,December,1,0.94
74120,City Hotel,2015,September,1,1.0
36844,Resort Hotel,2017,May,0,0.08
79176,City Hotel,2016,March,0,0.06749999999999999
35951,Resort Hotel,2017,May,0,0.34
45740,City Hotel,2015,November,0,0.006955713250967302
45414,City Hotel,2015,October,0,0.0
3777,Resort Hotel,2016,January,1,0.34646828463933715
52327,City Hotel,2016,June,1,0.06333333333333332
31710,Resort Hotel,2017,January,0,0.01
102805,City Hotel,2016,December,0,0.0
14130,Resort Hotel,2017,February,0,0.04
36313,Resort Hotel,2017,May,0,0.02
111923,City Hotel,2017,May,0,0.07
81623,City Hotel,2016,April,1,1.0
95706,City Hotel,2016,August,0,0.24
50101,City Hotel,2016,April,0,0.13
25623,Resort Hotel,2016,June,0,0.0
86565,City Hotel,2016,April,0,0.12
41125,City Hotel,2015,August,0,0.02
6706,Resort Hotel,2016,June,1,0.67
5835,Resort Hotel,2016,May,1,0.89
17017,Resort Hotel,2015,September,0,0.01
102617,City Hotel,2016,November,0,0.29
71407,City Hotel,2017,July,1,1.0
26615,Resort Hotel,2016,August,0,0.11
49304,City Hotel,2016,April,1,0.78
82313,City Hotel,2016,August,1,0.94
75804,City Hotel,2015,September,1,1.0
38112,Resort Hotel,2017,July,0,0.05
102050,City Hotel,2016,November,0,0.58
63233,City Hotel,2017,February,1,0.17
35046,Resort Hotel,2017,April,0,0.05
101098,City Hotel,2016,November,0,0.0
62208,City Hotel,2017,January,1,0.43
106546,City Hotel,2017,February,0,0.02
100548,City Hotel,2016,October,0,0.06
86585,City Hotel,2016,April,0,0.33
17293,Resort Hotel,2015,September,0,0.01
68057,City Hotel,2017,May,1,0.89
22353,Resort Hotel,2016,March,0,0.0
31264,Resort Hotel,2017,May,0,0.02
40672,City Hotel,2015,August,0,0.0
65323,City Hotel,2017,March,1,0.94
36890,Resort Hotel,2017,May,0,0.01
92920,City Hotel,2016,July,0,0.09
17886,Resort Hotel,2017,March,0,0.05
36889,Resort Hotel,2017,May,0,0.0
94048,City Hotel,2017,May,0,0.2
71469,City Hotel,2017,July,1,0.22
76175,City Hotel,2015,October,1,1.0
69078,City Hotel,2017,May,1,1.0
92824,City Hotel,2016,July,0,0.18
118347,City Hotel,2017,August,0,0.24
42221,City Hotel,2015,September,0,0.215
95526,City Hotel,2016,August,0,0.0
111027,City Hotel,2017,May,0,0.02
95228,City Hotel,2016,August,0,0.31
6409,Resort Hotel,2016,June,1,0.66
32238,Resort Hotel,2017,January,0,0.1576451543839672
115970,City Hotel,2017,July,0,0.09
17298,Resort Hotel,2015,September,0,0.03
15149,Resort Hotel,2015,July,1,0.97
6008,Resort Hotel,2016,May,1,0.17
57108,City Hotel,2016,September,1,0.97
105441,City Hotel,2017,February,0,0.05
108000,City Hotel,2017,May,1,0.73
109876,City Hotel,2017,April,0,0.0
68596,City Hotel,2017,May,1,1.0
66677,City Hotel,2017,April,1,1.0
40707,City Hotel,2015,August,0,0.0938095238095238
99795,City Hotel,2016,October,0,0.305
2671,Resort Hotel,2015,October,1,0.84
93381,City Hotel,2016,July,0,0.08
21219,Resort Hotel,2016,February,0,0.0
82308,City Hotel,2015,December,1,0.09
109987,City Hotel,2017,April,0,0.43
96313,City Hotel,2016,August,0,0.14
81838,City Hotel,2016,April,1,1.0
40771,City Hotel,2015,August,0,0.0
14638,Resort Hotel,2016,November,0,0.11
26372,Resort Hotel,2016,July,0,0.64
48682,City Hotel,2016,March,1,0.6333333333333333
76684,City Hotel,2016,April,0,0.21
16060,Resort Hotel,2015,August,0,0.02
22479,Resort Hotel,2016,March,0,0.1
21387,Resort Hotel,2016,February,0,0.12
